logFC	logCPM	LR	PValue	FDR	gene	beta_DG	beta_NG	delta_beta
-0.0781055915009122	7.22433498502466	0.0846347334397279	0.77111212746221	0.983575199229578	RFC5	0.0924096460220509	0.0753893955038076	0.0170202505182434
0.0474225133509216	6.4912720544261	0.0842784772880307	0.771580958509583	0.983575199229578	GRAMD1B	0.113856090080584	0.0964657755387208	0.0173903145418632
0.0380192668965354	9.09066892506903	0.0836034241525994	0.772472280180576	0.983575199229578	LINC01410	0.209215986984313	0.183829697457309	0.0253862895270037
-0.0355303653111377	8.71155014829269	0.0834193493672188	0.772716003634115	0.983575199229578	ZC3H4	0.0601391439632976	0.0583061258873142	0.00183301807598348
0.0432395472808329	10.4029171926102	0.0829838601489001	0.773293773671711	0.983575199229578	MYO1C	0.597715226045498	0.491087142167194	0.106628083878303
0.0511919422477786	7.57223060388704	0.0826444086852831	0.773745268622954	0.983575199229578	TFAP2D	0.0990624316183935	0.0859312811011303	0.0131311505172633
-0.0492910800740677	7.36254006145081	0.0823294041295313	0.774165146311482	0.983575199229578	PAX8-AS1	0.425580656982371	0.385763901953628	0.0398167550287433
0.0993857729911614	6.61726796449658	0.0822468797769602	0.774275288812801	0.983575199229578	PARD3-AS1	0.0256717662754736	0.0276346697492181	-0.00196290347374447
-0.0603334959240497	6.77742993388856	0.0822365915937553	0.774289024299593	0.983575199229578	AP1B1	0.0610223382092472	0.0595739628299858	0.00144837537926139
-0.0616535481964008	6.81157023573003	0.0820048961157909	0.774598601527782	0.983575199229578	INAFM1	0.0983966551936607	0.0895623822540951	0.00883427293956569
-0.0723957477141759	6.43792465350505	0.0819334806383267	0.774694117878224	0.983575199229578	C1R	0.15979114390755	0.140692229397409	0.0190989145101414
0.043356274921335	8.32369353608008	0.0817705707484464	0.7749121743171	0.983575199229578	ACTR6	0.04166148594421	0.0361600324816723	0.00550145346253763
0.0664213337047075	6.36036325745101	0.0807742107946012	0.77625095331677	0.984076700000229	CACNA1C	0.046215500106966	0.035224505750888	0.0109909943560781
-0.0594407896603292	6.56352457945738	0.0807695763724041	0.776257201246486	0.984076700000229	DNAAF3	0.0765923956954566	0.072391056479745	0.00420133921571161
0.0602124277253399	6.49402240662765	0.0803805841394691	0.776782316096182	0.984076700000229	GGPS1	0.0242358940949463	0.0208813847962605	0.00335450929868577
0.0620174634737354	7.43949451249755	0.0802085358344158	0.777015008243131	0.984076700000229	ARL15	0.049010033148948	0.0430585413430159	0.00595149180593207
0.0415343676158453	7.79952617985156	0.0798112298282376	0.777553389344996	0.984217771795836	MCRS1	0.0790743333106492	0.0654089832216311	0.0136653500890181
0.0766097060954931	6.64736056778813	0.0790346322738174	0.778609934415032	0.984693498678214	CCDC167	0.0444058832895051	0.0382532761833352	0.00615260710616995
0.0796318557238773	7.60278253324628	0.0789073581427431	0.778783621731186	0.984693498678214	SHOX	0.0613427078110726	0.047801553202079	0.0135411546089937
-0.0833446361272007	6.20485815791006	0.0784058702868293	0.779469462625876	0.985020346136318	ZBTB16	0.0402469830644306	0.0321306398177833	0.00811634324664735
0.0633344871388037	7.81050673778375	0.0774567870352882	0.780773944003238	0.985469567858713	SLFN12L	0.0414309670121814	0.0355626516604014	0.00586831535178009
0.033713716151784	10.3404949507078	0.0773697769122776	0.780893966331152	0.985469567858713	ATP5MF	0.758075376688326	0.684415002341902	0.0736603743464234
0.04581867804032	7.45788756081402	0.0767250574297975	0.781785570693325	0.985469567858713	FBN3	0.137514827760468	0.126910927140337	0.0106039006201306
-0.0485619827283855	7.26419865541258	0.075237415337952	0.783858391245768	0.985469567858713	ZNF398	0.0477745139195505	0.0446746546750672	0.00309985924448329
0.082865894795057	6.06456405587553	0.0748094556400361	0.784458767900783	0.985469567858713	GSC-DT	0.032440961048077	0.0299783667514344	0.00246259429664257
-0.0509626677483894	7.61685530386908	0.0747937292322121	0.784480865302911	0.985469567858713	PAFAH2	0.0547363294499879	0.0539961383813208	0.00074019106866708
0.0285658708055074	10.3061585232904	0.0746632811111141	0.784664256168888	0.985469567858713	FLJ32255	0.0915203459078742	0.0866540666043433	0.00486627930353099
-0.0656500144523932	6.39784439452911	0.0746398173960898	0.784697260964834	0.985469567858713	NAB1	0.0286796026294193	0.0291767743395801	-0.000497171710160883
-0.0655320363873212	6.57679539415631	0.0746198747174987	0.784725317343779	0.985469567858713	MYO5A	0.0452049342987445	0.0439329419591379	0.00127199233960654
0.064490471259698	6.88896050268266	0.0745308078461449	0.784850670371728	0.985469567858713	EEF1AKNMT	0.0428650006488563	0.0359514655755735	0.00691353507328282
-0.047213594782931	7.32093401951275	0.0742642770433335	0.785226268258733	0.985469567858713	HMGA1	0.0360882126661439	0.0331565879000499	0.00293162476609397
0.065937210766396	6.41702526001222	0.0742545788737914	0.785239948659133	0.985469567858713	CKLF	0.177179393524925	0.179769092491673	-0.00258969896674757
0.069981893427981	6.33924725300603	0.0739826564517898	0.785623918371866	0.985469567858713	RHOT1	0.070246644841163	0.0609210366717078	0.0093256081694552
-0.0618253948393026	6.76016467384586	0.0735685972494338	0.786210051580999	0.985469567858713	INO80D	0.0514986318069321	0.0487398343336223	0.00275879747330977
0.048029278537134	7.04729422041425	0.0735489016838002	0.786237976265585	0.985469567858713	RAF1	0.0634897579118948	0.0563424895574065	0.00714726835448831
-0.0482115194631743	6.66583252451116	0.0725377784493375	0.787676991580799	0.985696692369385	ADCY3	0.113348772971636	0.102962446910526	0.0103863260611102
0.0380807161367545	8.72545869489992	0.0718670930450074	0.78863744358332	0.985696692369385	TEX21P	0.812041880258629	0.752631236072205	0.0594106441864243
0.028865421032326	10.19265098788	0.0717031996331627	0.788872876072748	0.985696692369385	ALG14-AS1	0.893917155170678	0.815724800605383	0.0781923545652953
0.0572156793787071	6.77096991001462	0.0715960998477669	0.789026880476143	0.985696692369385	ARMH1	0.0384292942711452	0.0298828195192352	0.00854647475191002
0.0795679844755229	5.98396236924983	0.0706902024223837	0.790334484692028	0.985696692369385	MSH6	0.155770650683363	0.124865400199499	0.0309052504838637
-0.0373104872719969	7.93144584412089	0.0696308875730765	0.791874967032158	0.985696692369385	FER1L4	0.638726597700166	0.604541304852254	0.0341852928479123
-0.0333762817423427	8.1982750166035	0.0690542299231538	0.792718829419948	0.985696692369385	RCAN3	0.144127905149697	0.151006217515348	-0.00687831236565129
-0.061674405068465	6.84095297358138	0.0686828996346378	0.793264217597089	0.985696692369385	PAN3	0.0297400420803511	0.0260499781993953	0.00369006388095582
-0.036306308240471	10.3631115398971	0.068330445311318	0.793783341244516	0.985696692369385	M1AP	0.725952040599545	0.615024460708004	0.11092757989154
0.0552380919000408	6.66168836989616	0.0682748082368505	0.793865418708825	0.985696692369385	PDXDC1	0.100899634989897	0.0924407717736581	0.00845886321623925
